date,text,text_cleaned,topic,sentiment
2021-11-26 23:40:24+00:00,"$FLNG #FLEXLNG

FLNG's share price has risen,
 despite a significant drop in the stock market due to the new #COVID19 #variant.

Stocks that are strong against adversity are really strong stocks.",flng share price despite significant drop stock market due strong adversity strong stocks,a,p
2021-11-26 23:40:23+00:00,Getting my booster this weekend. Making easy turkey noodle soup and stocking up on Gatorades. 🤞🏽#COVID19 #BoosterShots #Omicron,getting booster weekend easy turkey noodle soup stocking gatorades,v,p
2021-11-26 23:40:21+00:00,"Because of people like this guy, we will all continue to be at risk of contracting some variant of #COVID19 for years to come. #Insanity https://t.co/OUuoUzaYtf",people guy continue risk contracting variant,o,n
2021-11-26 23:40:15+00:00,"@POTUS Thank you for your #leadership Mr. President!

Dr. Maria Van Kerkhove gives an update on #COVID19 virus variant B.1.1.529, during the #AskWHO session. Press  ▶️  for more info👇 #CDC #WHO https://t.co/7czB6ruaHu",thank maria van kerkhove update virus variant b11529 session press,p,p
2021-11-26 23:40:13+00:00,"👩🏽‍⚕️Trent Capelli,
🇬🇧When I was Pre-Teen, I went to visit, distant relatives. After checks &amp; well packed.+Secret 💷💷For🔙🏡If I didn't like them.
Last thing check &amp; pack.
My🇯🇲Machete. Thus I think of #COVID19 As danger coming to harm me. Being Vaccinated  is my #COVID19Machete https://t.co/x4KRpHDYyz",preteen visit distant relatives checks amp packedsecret didnt check amp danger coming harm vaccinated,v,ne
2021-11-26 23:40:11+00:00,Unless we deliver a gazillionof vaccines to the whole wide world this variant war will win over and over and over again #covidvariant #Covid #covididiot,unless deliver gazillionof vaccines wide world variant war win,o,ne
2021-11-26 23:40:03+00:00,"Another lesson: Be vigilant about vaccines, masks &amp; other things that protect us from #COVID19. But focus more on facts, not fear,  about #Omicron",lesson vigilant vaccines masks amp protect focus fear,o,ne
2021-11-26 23:40:02+00:00,Anyone else anxious about #COVID19 ?  Rising cases again in our area and I really don’t want to get ill.,else anxious  rising ill,s,n
2021-11-26 23:40:00+00:00,Stock markets around the world plunge amid fears of new Covid19 strain #StockMarket #Coronavirus #COVID #COVID19 #COVID_19 #COVIDVariant #B11529 https://t.co/bYEmn5thiG,stock markets world plunge amid fears covid19 strain,a,ne
2021-11-26 23:39:59+00:00,Growth in 7D US Confirmed Covid Deaths by County For MN   2021-11-22:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid https://t.co/JSsphppTu2,growth 7d confirmed covid deaths county mn covid insights analytics team usafacts,s,ne
2021-11-26 23:39:58+00:00,"@CDCgov ""fUlLy VaCcInAtEd"" riiiiiiiiight...so take yer b00$ters"" y'all actually paying attention to this flimflam yet? #merrygoround #nejm #antiidiotype #antibodies https://t.co/RLUecItxao",vaccinated riiiiiiiiightso yer b00ters yall actually paying attention flimflam,o,n
2021-11-26 23:39:53+00:00,"This is not the first pandemic and it won't be the last. For many Australians who live in medium to high density housing, ""Home Quarantine"" will not be possible. These facilities will be required now and into the future. #auspol #covid19 https://t.co/1inWonWCJb",pandemic wont australians live medium density housing home quarantine facilities required future,m,ne
2021-11-26 23:39:48+00:00,"@LesStonehouse @darylgibson Trip went well for Morrison 

What Marshall says 
#VoteLabor if people want change 
#Speers
#Insiders 
#coronavirus 
#COVID19 
@abc730 
👇👇👇
@LesStonehouse 
@BLUEfingers2021 
@RoyanWg 
Via
@ohindiegirl https://t.co/2kjngWZiFV",trip morrison marshall people change,a,ne
2021-11-26 23:39:46+00:00,"AMAZINGLY BIG PHARMA ALREADY HAS AN ANSWER FOR MUTANT OMICRON:  #Pfizer, #BioNTech say vaccine could be reworked in 100 days to counter strain. Imagine that, Omicron just got named and they already been studying it!
#BigPharma
#Omicron  https://t.co/VxHPxVOCjV",amazingly pharma answer mutant omicron vaccine reworked days counter strain imagine omicron named studying,v,n
2021-11-26 23:39:34+00:00,"""CDC, people over 65 account for 67 percent of hospitalizations and 85 percent of deaths from breakthrough cases. ""
#COVID19 #covidvariant #BoosterShots  #VaccineSideEffects #vaccines #NewVariant 

https://t.co/uAfIjxamky",cdc people percent hospitalizations percent breakthrough,s,ne
2021-11-26 23:39:34+00:00,"@US_FDA when your govt insist mRNA vax but not accept inactivate whole viron vax - #COVAXIN to encounter #NewVariant #B11529 #COVID19 #Covid #antimRNA #corruption 
RELEASE UR MUM FKING DATA OF APPROVAL NOW, NOT 55 YRS
HOW CAN U TAKE 108DAYS FOR MRNA EUA 
BUT NOT TRADITIONAL VAX https://t.co/2VFwq3Jgue",govt insist mrna vax accept inactivate viron vax  encounter ur mum fking data approval 108days mrna eua traditional vax,v,n
2021-11-26 23:39:34+00:00,The NEW COVID-19 Variant #Omicron could already be in the United States? So are we going to have another vaccine? Variants are popping up like Microwave Popcorn. Yes #Vaccinated and wear a #Mask https://t.co/uHG5A1W1h8,covid19 variant united vaccine variants popping microwave popcorn yes wear,v,ne
2021-11-26 23:39:31+00:00,"Reyl &amp; Cie. CIO Cedric Ozazman #COVID “#Markets were approaching overbought condition, meaning they need a pretext to slump. I am not sure it will last too long.…” https://t.co/H4HQgzx0pH",reyl amp cie cio cedric ozazman approaching overbought condition meaning pretext slump am,a,ne
2021-11-26 23:39:30+00:00,Classification of #Omicron (B.1.1.529): #COVID19 #Variant of Concern - The B.1.1.529 variant was first reported to WHO from #SouthAfrica on 24 November 2021. The first known confirmed B.1.1.529 infection was from a specimen collected on 9 November 2021. T…https://t.co/zXSqtKxV4H,classification b11529 concern  b11529 variant reported november confirmed b11529 infection specimen collected november,r,ne
2021-11-26 23:39:25+00:00,"@WSJ @WSJopinion Unfortunately for #Republicans, #COVID19 has killed disproportionate numbers of Trump voters, who have been misled from the beginning about the seriousness of this disease. Trump’s strategy has literally cost you hundreds of thousands of Republican voters’ lives.",unfortunately killed disproportionate trump voters misled beginning seriousness disease strategy literally cost hundreds thousands republican lives,p,n
2021-11-26 23:39:19+00:00,"Only 24% of South Africa is vaccinated. Botswana, another contender country of origin of #omicron, is at 20%.

While rural areas of SA face access inequities, others in the country are not interested. 

Omicron shows that global #vaccine access &amp; uptake are everyone's problem.",south africa vaccinated botswana contender country origin rural sa access inequities country global access amp uptake everyones,s,n
2021-11-26 23:39:11+00:00,One step closer to protection for everyone still only warrants half a thumbs up because that's just how tweens are #vaccinated https://t.co/pYocRJGuzz,step closer protection warrants half thumbs thats tweens,v,n
2021-11-26 23:39:10+00:00,"@BillStewart415 @StevenBrust @JohnDeereAUNZ @StevenBrust the petty Bourgeois, radical post modernist ,Drivel - heads ,are mocking my analysis again ( 1 would think they would've learnt @DavidNorthWSWS )
 #BreakingNews #COVID19 = SARS - Cov- A.I.D.S as it melds with #HIV in Sth Africa .
 Immediate stop to all air travel.",petty bourgeois radical post modernist drivel  heads mocking analysis  wouldve learnt  sars  cov aids melds sth africa immediate stop air travel,t,ne
2021-11-26 23:39:07+00:00,"Let’s never forget, #JoeBiden told America… he had a plan to end the #Covid19 pandemic. He’s done nothing but make it worse",forget told plan pandemic worse,p,n
2021-11-26 23:38:51+00:00,"@discoball2000 This #COVID19 grift thing must be much, much more lucrative than I have assumed ....",grift lucrative assumed ,o,n
2021-11-26 23:38:46+00:00,News: NBN remains a political football https://t.co/z2wy6p6pO7 #Coalition #COVID-19 #elections #grants,news nbn remains political football,a,ne
2021-11-26 23:38:42+00:00,"@POTUS my wife and I got our third covid vaccination shot today, and my ten-year-old daughter got her first.

Easy peasy.

Around here, we #DoItForBabyDog
@WVGovernor 
😁😁🙌🏼🙌🏼💯💯
Montani semper liberi
#WestVirginia

#vaccination #VaccinesWork #Pfizer #ModernaMob 
#WearAMask https://t.co/ViREKHWs8m",wife third covid vaccination shot tenyearold daughter semper,v,p
2021-11-26 23:38:39+00:00,Our 18 bed ED has 26 patients 😠 Thanks #COVID19,bed ed patients thanks,s,n
2021-11-26 23:38:37+00:00,Per @pfizer board member @ScottGottliebMD “there’s probably more infection happening among the vaccinated population” than is being monitored. #COVID19 #agendas #virus #immunity #vaccine,board probably infection happening vaccinated monitored,r,ne
2021-11-26 23:38:34+00:00,"There's a Simple, Basic Proposition:

If you're #vaccinated

You're not going to be hospitalized

You're not going to be in an ICU unit

And You're not going to die. - The President https://t.co/A0DeADHice",theres simple basic youre icu youre die  president,v,p
2021-11-26 23:38:31+00:00,News: Peaceful protesters reject Far-Right violence https://t.co/QBjFbhNCUP #COVID-19 #FirstNations #unions,news peaceful protesters reject farright violence,a,p
2021-11-26 23:38:25+00:00,preprint: we found that the urban poor in #Jakarta are extra vulnerable to dying of #COVID #Pandemic #inequity #megacity ⁦@EOCRU_Official⁩ ⁦@dinkesJKT⁩ ⁦@Medicine_UI⁩  https://t.co/89dxudMghx,preprint found urban poor extra vulnerable dying,r,n
2021-11-26 23:38:24+00:00,"New Covid variant renamed Omicron, declared a ‘variant of concern’ https://t.co/X7aTVwQbDz via @newscomauHQ #Omicron #NewVariant #Coronavirus #Covid19",covid variant renamed omicron declared via,r,ne
2021-11-26 23:38:15+00:00,News: Conspiracy cults breeding terrorism through protests https://t.co/u4s5sTtzBT #COVID-19 #extremism #Family #intimidation,news conspiracy cults breeding terrorism protests,a,n
2021-11-26 23:38:13+00:00,"Unfortunately, @GovDunleavy &amp; @mayor_bronson could care less how many Alaskans die from #Covid19  much less from #B11529 
They figure the less Alaska population the more $$$ they will get from who knows where.
@bleutabbies",unfortunately amp care alaskans die figure alaska population ,p,n
2021-11-26 23:38:01+00:00,"Thanks to the openness of the South Afrcan scientists we may just be ahead of the game. We owe them

#Omicron variant spreads to Europe as UK announces countermeasures

https://t.co/tKq8a2dJUT #Covid19",thanks openness south afrcan scientists ahead game owe variant spreads europe uk announces,o,p
2021-11-26 23:37:58+00:00,"On today's What's News PM: @gksteinhauser joins me with what we know so far about the new #COVID19 variant, #Omicron. Plus, @ReillyDavid has more on the worst Black Friday sell-off on record.

https://t.co/g2lPcdPzsf",todays whats news pm joins variant plus worst black friday selloff,a,ne
2021-11-26 23:37:56+00:00,"I want to call newly-infected people Omicronic. 

#COVID19",call newlyinfected people omicronic,o,ne
2021-11-26 23:37:44+00:00,@StrategicThghts The simple truth David! #COVID19,simple truth david,o,ne
2021-11-26 23:37:41+00:00,Omicron Persei 8 variant??? Really Emperor Lrrr? Nice going.  #covidvariant #Omicron #COVID19 https://t.co/Aum0PVFFAX,omicron persei variant emperor lrrr nice,o,ne
2021-11-26 23:37:40+00:00,Growth in 7D US Confirmed Covid Deaths by County For MN   2021-11-22:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid https://t.co/5dLZSgyP7a,growth 7d confirmed covid deaths county mn covid insights analytics team usafacts,s,ne
2021-11-26 23:37:39+00:00,"@BrysonKatrice @VP @POTUS Exactly.This administration did not want to Hear “CHINA VIRUS” , so don’t try to racialize this virus 🦠on #Africa. Fact; many Chinese migrants in progress of profiting on AFRICANS’ GOLD … natural resources. They are treating the #Africans like Garbage. In my opinion … #COVID",exactlythis administration hear  try racialize virus chinese migrants progress profiting gold natural resources treating garbage opinion,o,n
2021-11-26 23:37:36+00:00,@NiamhAlicia @rtenews Totally agree. Have son and grandkids in the #Netherlands and am sick of selfish unvaccinated people causing numbers to rise and filling up the hospitals resulting in many cancelled procedures #COVID19 #lockdown #AntiVaxxers,totally agree son grandkids am sick selfish unvaccinated people causing rise filling hospitals resulting cancelled procedures,v,n
2021-11-26 23:37:33+00:00,"@UKHSA Of the 42,272 -745 (removals) NET new #covid19 cases reported in England today

8,050 were from tests taken yesterday (19%)
25,184 from Wed (61%)
5,202  Tuesday (13%)
1,819 Monday (4%)
346  Sun (1%)
266  Sat (1%)
76 last Friday

+891 prior
-307 prior

Mean reporting time 4.3 days https://t.co/sHvi6qZZI2",removals net reported england tests yesterday wed tuesday monday sun sat reporting time days,s,ne
2021-11-26 23:37:30+00:00,"Did you know that Match dating site has added a sticker(badge) that you can add to your profile signifying you are vacinated? Certainly know who I'm not going to date! Lol
#coronavirus #unvacinated #newvaritant #COVID19 #nonvacinated",match dating site added stickerbadge add profile signifying vacinated im date,a,ne
